event_date,event_name,event_name_long,price_code,section_name,row_name,first_seat,last_seat,num_seats,block_purchase_price,sale_date,,,
6/1/2021,20PNR1VC,2021 NBA Playoffs - Round 1 - Home Game C,Y*,202,9,9,12,4,520,45:45.2,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,217,9,7,7,1,105,45:51.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,217,9,8,8,1,105,45:51.6,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,X*,201,5,5,6,2,210,45:52.2,,,
6/5/2021,20PNR1VD,2021 NBA Playoffs - Round 1 - Home Game D,E*,9,15,11,14,4,1900,46:00.9,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,217,13,7,10,4,420,46:06.2,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,X*,202,7,1,4,4,420,46:16.0,,,
6/5/2021,20PNR1VD,2021 NBA Playoffs - Round 1 - Home Game D,Y*,202,9,3,6,4,520,46:18.6,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,218,13,20,23,4,396,46:33.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,201,9,3,4,2,210,46:37.4,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,201,13,5,8,4,396,46:50.8,,,
6/1/2021,20PNR1VC,2021 NBA Playoffs - Round 1 - Home Game C,Y*,202,9,13,14,2,260,46:57.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,202,11,5,8,4,420,47:04.2,,,
6/5/2021,20PNR1VD,2021 NBA Playoffs - Round 1 - Home Game D,Y*,218,11,3,6,4,520,47:05.3,,,
6/1/2021,20PNR1VC,2021 NBA Playoffs - Round 1 - Home Game C,Y*,218,11,5,8,4,520,47:12.5,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,U*,204,1,1,4,4,560,47:19.9,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,U*,219,1,1,4,4,560,47:26.7,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,J*,26,18,5,6,2,530,47:29.1,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,X*,231,5,19,22,4,420,47:35.3,,,
6/1/2021,20PNR1VC,2021 NBA Playoffs - Round 1 - Home Game C,S*,207,1,13,14,2,490,47:47.2,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,201,11,3,4,2,210,48:15.4,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,L*,31,16,22,23,2,450,52:57.1,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,R*,117,9,1,2,2,370,01:43.2,185,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Q*,112,4,10,11,2,420,01:53.0,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,V*,207,15,25,26,2,250,01:55.8,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,202,11,11,12,2,210,02:00.2,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Q*,118,4,7,8,2,420,02:05.5,,,
6/1/2021,20PNR1VC,2021 NBA Playoffs - Round 1 - Home Game C,S*,209,1,14,15,2,490,02:09.5,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,C*,8,12,15,18,4,1780,02:10.0,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,J*,29,12,5,6,2,530,02:13.5,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,J*,31,10,11,12,2,530,02:15.2,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,W*,219,7,1,4,4,460,02:18.0,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,C*,8,12,13,14,2,890,02:19.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,C*,8,12,15,18,4,1920,02:19.4,,,
6/5/2021,20PNR1VD,2021 NBA Playoffs - Round 1 - Home Game D,Y*,217,13,5,8,4,520,02:20.0,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,V*,204,3,1,4,4,500,02:20.8,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,T*,207,7,14,17,4,640,02:24.3,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,P*,126,3,1,3,3,780,02:25.2,,,
6/1/2021,20PNR1VC,2021 NBA Playoffs - Round 1 - Home Game C,W*,207,19,1,4,4,600,02:26.1,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,K*,31,14,22,22,1,230,02:27.8,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,217,7,1,2,2,220,02:27.9,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,T*,209,5,6,9,4,640,02:28.3,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,X*,202,5,1,2,2,210,02:28.4,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,218,11,9,9,1,105,02:30.0,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,D*,8,16,17,18,2,850,02:30.0,,,
6/5/2021,20PNR1VD,2021 NBA Playoffs - Round 1 - Home Game D,W*,209,21,1,4,4,600,02:31.9,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,231,11,3,6,4,396,02:33.4,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,202,3,1,4,4,500,02:37.9,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,202,11,13,13,1,105,02:38.0,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,209,14,1,2,2,270,02:41.0,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,C*,8,13,7,10,4,1780,02:43.0,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,J*,19,14,14,15,2,490,02:43.0,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,J*,26,20,3,4,2,530,02:44.5,,,
6/1/2021,20PNR1VC,2021 NBA Playoffs - Round 1 - Home Game C,T*,207,5,10,11,2,420,02:45.8,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,I*,29,10,5,8,4,1060,02:48.0,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,U*,219,1,10,10,1,145,02:49.3,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,U*,209,9,5,8,4,560,02:49.5,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,V*,209,15,1,4,4,500,02:51.9,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,218,13,3,6,4,396,02:52.4,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,K*,19,16,15,16,2,460,02:54.1,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,217,5,1,4,4,440,02:55.0,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,R*,102,6,9,12,4,740,02:56.4,185,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,215,1,11,14,4,540,02:58.1,,,
6/1/2021,20PNR1VC,2021 NBA Playoffs - Round 1 - Home Game C,C*,8,12,15,18,4,2340,03:01.1,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,C*,8,12,10,10,1,445,03:01.1,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,T*,207,7,1,3,3,480,03:02.6,,,
6/5/2021,20PNR1VD,2021 NBA Playoffs - Round 1 - Home Game D,C*,8,12,8,9,2,1170,03:03.5,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,U*,204,1,19,20,2,280,03:04.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,U*,209,10,1,2,2,290,03:06.1,,,
6/5/2021,20PNR1VD,2021 NBA Playoffs - Round 1 - Home Game D,D*,26,5,1,2,2,1120,03:06.9,,,
6/1/2021,20PNR1VC,2021 NBA Playoffs - Round 1 - Home Game C,Y*,231,9,3,6,4,520,03:10.6,,,
6/5/2021,20PNR1VD,2021 NBA Playoffs - Round 1 - Home Game D,M*,31,20,1,2,2,530,03:11.7,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,M*,31,19,8,11,4,860,03:12.5,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,J*,26,20,6,6,1,265,03:12.6,,,
6/1/2021,20PNR1VC,2021 NBA Playoffs - Round 1 - Home Game C,W*,209,19,9,10,2,300,03:20.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,207,12,23,24,2,270,03:22.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,R*,112,6,13,14,2,400,03:22.9,200,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,M*,31,19,6,7,2,430,03:24.9,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,U*,209,8,3,4,2,290,03:25.0,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,J*,31,10,5,6,2,490,03:26.4,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,201,13,5,8,4,420,03:26.7,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,J*,19,13,14,17,4,1060,03:28.9,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,204,10,5,6,2,220,03:34.0,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,R*,102,8,17,18,2,370,03:34.5,185,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,V*,219,3,17,18,2,250,03:36.6,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,201,13,9,10,2,198,03:44.0,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,U*,204,1,11,14,4,580,03:45.2,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,J*,31,10,4,5,2,530,03:46.9,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,D*,9,12,1,2,2,1040,59:15.9,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,C*,7,10,2,3,2,1190,03:30.6,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,V*,218,1,1,4,4,500,03:48.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,231,7,9,10,2,220,03:49.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,C*,8,12,12,13,2,960,03:49.8,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,U*,209,11,3,4,2,358,23:31.8,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,D*,7,12,17,18,2,1040,23:44.2,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,K*,1,14,18,19,2,610,24:40.2,,,
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,R*,105,8,16,17,2,800,26:28.2,400,,
5/25/2021,20PNR1GB,2021 NBA Playoffs - Round 1 - Home Game B,T*,226,1,9,10,2,920,17:32.2,,,
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,V*,226,7,6,7,2,500,26:51.1,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,G*,29,4,5,5,1,395,27:30.0,,,
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,W*,226,9,1,2,2,490,28:12.7,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,D*,9,12,6,7,2,1040,28:16.2,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,G*,29,5,6,6,1,395,28:31.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,C*,25,10,1,4,4,2380,28:38.4,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,217,10,5,6,2,258,29:11.2,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,X*,217,5,3,3,1,119,29:32.1,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,U*,204,1,11,12,2,310,29:36.7,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,D*,8,16,5,6,2,910,03:50.8,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,204,12,9,10,2,198,03:50.9,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,215,9,1,2,2,210,03:57.0,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,U*,219,1,20,20,1,140,03:57.5,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,I*,29,10,3,4,2,530,03:57.8,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,201,9,8,8,1,105,03:58.9,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,L*,1,15,1,2,2,450,04:02.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,C*,8,14,10,10,1,480,04:07.0,,,
6/1/2021,20PNR1VC,2021 NBA Playoffs - Round 1 - Home Game C,V*,218,1,8,8,1,165,04:07.3,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,X*,201,5,9,12,4,420,04:09.2,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,U*,219,1,13,14,2,290,04:10.0,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,202,1,9,10,2,270,04:12.2,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,202,5,11,12,2,220,04:17.4,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,231,7,5,8,4,440,04:18.1,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,V*,207,13,26,26,1,125,04:19.0,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,215,11,1,2,2,210,04:19.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,D*,8,16,16,17,2,910,04:21.0,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,U*,209,8,10,10,1,145,04:21.5,,,
6/5/2021,20PNR1VD,2021 NBA Playoffs - Round 1 - Home Game D,Y*,201,13,5,6,2,260,04:23.2,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,M*,16,18,5,6,2,430,04:23.3,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,I*,29,10,9,9,1,265,04:26.9,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,C*,8,12,3,4,2,890,04:27.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,219,10,6,7,2,220,04:27.7,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Q*,126,6,5,6,2,450,04:28.1,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,W*,203,5,1,4,4,460,04:28.8,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,215,9,1,2,2,198,04:32.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,217,11,3,3,1,105,04:36.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,U*,203,1,19,20,2,290,04:40.6,,,
6/5/2021,20PNR1VD,2021 NBA Playoffs - Round 1 - Home Game D,Y*,217,9,3,6,4,520,04:41.0,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,W*,209,21,5,8,4,460,04:41.1,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,W*,201,3,1,4,4,460,04:42.5,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,U*,207,10,21,22,2,290,04:48.9,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,V*,201,1,5,8,4,500,04:51.8,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,215,3,1,4,4,500,04:52.2,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,J*,31,11,18,20,3,840,04:53.2,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,217,7,3,6,4,440,04:59.9,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,J*,29,14,10,11,2,490,05:01.2,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,201,7,7,10,4,440,05:04.7,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,L*,1,15,3,4,2,450,05:07.8,,,
6/1/2021,20PNR1VC,2021 NBA Playoffs - Round 1 - Home Game C,Y*,217,9,3,6,4,520,05:11.2,,,
6/5/2021,20PNR1VD,2021 NBA Playoffs - Round 1 - Home Game D,T*,207,5,10,13,4,840,05:11.5,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,W*,202,3,1,4,4,460,05:11.8,,,
6/1/2021,20PNR1VC,2021 NBA Playoffs - Round 1 - Home Game C,Y*,218,11,13,16,4,520,05:13.0,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,X*,201,5,13,14,2,210,05:15.9,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,215,13,1,4,4,420,05:16.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,C*,8,14,15,18,4,2000,05:18.7,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,R*,112,6,15,16,2,400,05:21.7,200,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,219,3,1,2,2,270,05:22.9,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,203,12,13,14,2,198,05:23.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,209,21,5,7,3,375,11:49.5,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,229,12,9,10,2,258,44:31.7,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,U*,220,1,21,22,2,310,44:43.5,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,H*,29,7,1,1,1,365,47:16.7,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,204,2,17,18,2,338,18:32.9,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,231,1,5,5,1,125,49:10.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,231,1,6,6,1,125,49:10.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,C*,25,10,5,8,4,2380,21:41.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,219,5,9,9,1,145,22:55.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,O*,126,1,1,1,1,295,37:59.5,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,O*,126,1,2,2,1,295,37:59.5,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,O*,126,1,3,3,1,295,37:59.5,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,209,21,15,16,2,290,26:02.5,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,204,5,14,15,2,290,27:47.4,,,
5/25/2021,20PNR1GB,2021 NBA Playoffs - Round 1 - Home Game B,X*,226,21,9,10,2,410,30:07.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,I*,29,9,5,6,2,670,30:31.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,D*,8,17,17,17,1,520,51:00.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,219,5,10,10,1,145,22:55.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,U*,209,10,8,9,2,358,35:09.6,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,U*,209,8,3,4,2,310,37:47.1,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,D*,7,12,15,18,4,1960,39:26.4,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,204,13,3,4,2,258,42:09.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,U*,207,10,5,5,1,160,26:20.6,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,204,15,1,2,2,218,42:22.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,U*,209,10,10,11,2,358,43:13.7,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,U*,209,11,5,6,2,358,43:42.3,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,T*,207,6,12,13,2,360,43:59.7,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,U*,207,10,4,4,1,160,26:56.7,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,U*,207,10,3,3,1,160,26:56.7,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,R*,118,7,1,2,2,450,47:35.8,225,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,203,11,2,3,2,218,51:42.7,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,D*,7,12,15,16,2,1040,51:51.8,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,L*,19,18,21,21,1,240,54:57.8,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,R*,118,7,16,17,2,450,55:23.9,225,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,217,2,4,4,1,145,56:38.2,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,204,13,13,16,4,516,56:44.7,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,U*,207,9,6,7,2,358,56:50.8,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,R*,118,5,3,4,2,450,59:11.4,225,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,M*,1,19,7,7,1,230,18:55.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,215,1,20,20,1,135,26:11.9,,,
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,U*,226,2,6,7,2,590,02:04.9,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,215,11,4,4,1,109,10:49.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,D*,7,12,9,9,1,520,14:38.7,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,I*,19,9,17,17,1,335,27:16.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,U*,209,10,12,14,3,537,15:45.0,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,W*,201,2,1,2,2,250,20:28.8,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,T*,209,6,11,11,1,185,57:49.2,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,D*,7,12,5,5,1,520,21:44.1,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,202,2,5,6,2,290,24:26.8,,,
6/5/2021,20PNR1VD,2021 NBA Playoffs - Round 1 - Home Game D,Y*,202,9,7,8,2,310,25:35.9,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,231,3,25,26,2,290,27:00.4,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,207,13,12,13,2,338,27:59.4,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,V*,209,14,20,23,4,556,28:30.2,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,B*,8,11,10,11,2,1250,30:37.1,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,F*,26,10,1,2,2,790,32:11.4,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,W*,209,20,1,1,1,125,33:26.8,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,215,6,1,1,1,139,37:18.4,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,202,10,9,9,1,129,39:47.8,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,U*,219,1,6,7,2,310,43:04.8,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,K*,29,15,8,9,2,500,45:02.6,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,V*,209,14,24,24,1,139,47:30.9,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,W*,215,2,1,3,3,375,48:42.8,,,
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,R*,105,9,15,16,2,800,50:17.0,400,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,W*,215,2,4,6,3,375,51:51.5,,,
