,event_date,event_id,event_name,section_name,row_name,ticket_type,add_datetime,sale_price,acct_id,channel,sale_type,seat_num
5748,6/7/2021,64626,20PNR2VB,201,1,Individual,15:14.9,134.43,32134106,Eventellect,Archtics,22
5749,6/7/2021,64626,20PNR2VB,207,15,Individual,15:15.4,134.43,11814115,Eventellect,Archtics,13
5750,6/7/2021,64626,20PNR2VB,207,15,Individual,15:15.7,134.43,11814115,Eventellect,Archtics,18
5751,6/7/2021,64626,20PNR2VB,201,1,Individual,15:16.0,134.43,32134106,Eventellect,Archtics,7
5752,6/7/2021,64626,20PNR2VB,207,15,Individual,15:16.4,134.43,11814115,Eventellect,Archtics,23
5753,6/7/2021,64626,20PNR2VB,204,4,Individual,15:16.7,134.43,11814115,Eventellect,Archtics,1
5754,6/7/2021,64626,20PNR2VB,207,13,Individual,15:17.1,134.43,32134106,Eventellect,Archtics,9
5755,6/7/2021,64626,20PNR2VB,207,13,Individual,15:17.5,134.43,32134106,Eventellect,Archtics,11
5756,6/7/2021,64626,20PNR2VB,204,4,Individual,15:17.9,134.43,11814115,Eventellect,Archtics,3
5757,6/7/2021,64626,20PNR2VB,204,4,Individual,15:18.2,134.43,11814115,Eventellect,Archtics,6
5758,6/7/2021,64626,20PNR2VB,203,2,Individual,15:18.6,134.43,32134106,Eventellect,Archtics,3
5759,6/7/2021,64626,20PNR2VB,204,4,Individual,15:18.9,134.43,11814115,Eventellect,Archtics,11
5760,6/7/2021,64626,20PNR2VB,204,4,Individual,15:19.3,134.43,11814115,Eventellect,Archtics,14
5761,6/7/2021,64626,20PNR2VB,201,1,Individual,15:19.7,134.43,32134106,Eventellect,Archtics,10
5762,6/7/2021,64626,20PNR2VB,201,1,Individual,15:20.1,134.43,32134106,Eventellect,Archtics,19
5763,6/7/2021,64626,20PNR2VB,204,4,Individual,15:20.5,134.43,11814115,Eventellect,Archtics,16
5764,6/7/2021,64626,20PNR2VB,204,4,Individual,15:20.8,134.43,11814115,Eventellect,Archtics,18
5765,6/7/2021,64626,20PNR2VB,231,1,Individual,15:21.2,134.43,32134106,Eventellect,Archtics,1
5766,6/7/2021,64626,20PNR2VB,204,4,Individual,15:21.5,134.43,11814115,Eventellect,Archtics,20
5767,6/7/2021,64626,20PNR2VB,231,1,Individual,15:21.8,134.43,32134106,Eventellect,Archtics,9
5768,6/7/2021,64626,20PNR2VB,204,4,Individual,15:22.1,134.43,11814115,Eventellect,Archtics,23
5769,6/7/2021,64626,20PNR2VB,219,2,Individual,15:22.5,134.43,32134106,Eventellect,Archtics,3
5771,6/7/2021,64626,20PNR2VB,226,8,Individual,15:23.1,134.43,11814115,Eventellect,Archtics,1
5772,6/7/2021,64626,20PNR2VB,226,8,Individual,15:23.4,134.43,11814115,Eventellect,Archtics,5
5774,6/7/2021,64626,20PNR2VB,226,8,Individual,15:24.1,134.43,11814115,Eventellect,Archtics,7
5775,6/7/2021,64626,20PNR2VB,226,8,Individual,15:24.4,134.43,11814115,Eventellect,Archtics,9
5776,6/7/2021,64626,20PNR2VB,226,6,Individual,15:24.8,134.43,32134106,Eventellect,Archtics,14
5780,6/7/2021,64626,20PNR2VB,204,2,Individual,15:26.1,134.43,32134106,Eventellect,Archtics,6
5781,6/7/2021,64626,20PNR2VB,226,8,Individual,15:26.4,134.43,11814115,Eventellect,Archtics,14
5782,6/7/2021,64626,20PNR2VB,226,8,Individual,15:26.7,134.43,11814115,Eventellect,Archtics,16
5783,6/7/2021,64626,20PNR2VB,222,6,Individual,14:39.8,134.43,32134213,Eventellect,Archtics,1
5784,6/7/2021,64626,20PNR2VB,209,12,Individual,14:40.2,134.43,32134213,Eventellect,Archtics,18
5785,6/7/2021,64626,20PNR2VB,210,7,Individual,14:40.5,134.43,32134213,Eventellect,Archtics,17
5786,6/7/2021,64626,20PNR2VB,210,6,Individual,14:40.9,134.43,32134213,Eventellect,Archtics,8
5787,6/7/2021,64626,20PNR2VB,209,12,Individual,14:41.3,134.43,32134213,Eventellect,Archtics,20
5788,6/7/2021,64626,20PNR2VB,209,12,Individual,14:41.6,134.43,32134213,Eventellect,Archtics,22
5789,6/7/2021,64626,20PNR2VB,209,12,Individual,14:41.9,134.43,32134213,Eventellect,Archtics,12
5790,6/7/2021,64626,20PNR2VB,207,12,Individual,14:42.3,134.43,32134213,Eventellect,Archtics,11
5791,6/7/2021,64626,20PNR2VB,207,12,Individual,14:42.6,134.43,32134213,Eventellect,Archtics,13
5792,6/7/2021,64626,20PNR2VB,209,12,Individual,14:42.9,134.43,32134213,Eventellect,Archtics,10
5793,6/7/2021,64626,20PNR2VB,229,3,Individual,15:32.0,134.43,11814115,Eventellect,Archtics,11
5795,6/7/2021,64626,20PNR2VB,204,12,Individual,20:47.9,134.43,11814115,Eventellect,Archtics,7
5796,6/7/2021,64626,20PNR2VB,202,10,Individual,20:48.3,134.43,11814115,Eventellect,Archtics,12
5798,6/7/2021,64626,20PNR2VB,215,10,Individual,20:49.0,134.43,11814115,Eventellect,Archtics,5
5799,6/7/2021,64626,20PNR2VB,228,12,Individual,20:49.3,134.43,11814115,Eventellect,Archtics,5
5800,6/7/2021,64626,20PNR2VB,219,12,Individual,20:49.7,134.43,11814115,Eventellect,Archtics,9
5802,6/7/2021,64626,20PNR2VB,230,11,Individual,20:50.4,134.43,11814115,Eventellect,Archtics,17
5803,6/7/2021,64626,20PNR2VB,202,11,Individual,20:50.8,134.43,32134221,Eventellect,Archtics,5
5805,6/7/2021,64626,20PNR2VB,204,11,Individual,20:51.4,134.43,32134106,Eventellect,Archtics,5
5806,6/7/2021,64626,20PNR2VB,204,11,Individual,20:51.7,134.43,32134106,Eventellect,Archtics,10
5807,6/7/2021,64626,20PNR2VB,227,16,Individual,20:54.6,134.43,11814115,Eventellect,Archtics,3
5808,6/7/2021,64626,20PNR2VB,202,10,Individual,20:55.0,134.43,11814115,Eventellect,Archtics,15
5809,6/7/2021,64626,20PNR2VB,205,15,Individual,20:55.3,134.43,32134106,Eventellect,Archtics,25
5810,6/7/2021,64626,20PNR2VB,219,11,Individual,20:55.6,134.43,32134106,Eventellect,Archtics,7
5811,6/7/2021,64626,20PNR2VB,220,11,Individual,20:55.9,134.43,32134106,Eventellect,Archtics,5
5812,6/7/2021,64626,20PNR2VB,228,11,Individual,20:56.2,134.43,32134106,Eventellect,Archtics,4
5813,6/7/2021,64626,20PNR2VB,228,11,Individual,20:56.5,134.43,32134106,Eventellect,Archtics,10
5814,6/7/2021,64626,20PNR2VB,229,11,Individual,20:56.9,134.43,32134106,Eventellect,Archtics,10
5816,6/7/2021,64626,20PNR2VB,230,9,Individual,21:02.1,134.43,32134106,Eventellect,Archtics,3
5817,6/7/2021,64626,20PNR2VB,227,16,Individual,21:02.4,134.43,11814115,Eventellect,Archtics,5
5818,6/7/2021,64626,20PNR2VB,231,9,Individual,21:02.8,134.43,32134106,Eventellect,Archtics,5
5819,6/7/2021,64626,20PNR2VB,202,9,Individual,21:03.1,134.43,32134106,Eventellect,Archtics,15
5820,6/7/2021,64626,20PNR2VB,205,15,Individual,21:03.4,134.43,32134106,Eventellect,Archtics,14
5821,6/7/2021,64626,20PNR2VB,213,11,Individual,21:03.7,134.43,32134106,Eventellect,Archtics,4
5823,6/7/2021,64626,20PNR2VB,213,11,Individual,21:04.3,134.43,32134106,Eventellect,Archtics,10
5826,6/7/2021,64626,20PNR2VB,205,16,Individual,21:05.2,134.43,11814115,Eventellect,Archtics,17
5827,6/7/2021,64626,20PNR2VB,202,10,Individual,21:05.6,134.43,11814115,Eventellect,Archtics,1
5828,6/7/2021,64626,20PNR2VB,214,11,Individual,21:05.9,134.43,11814115,Eventellect,Archtics,7
5829,6/7/2021,64626,20PNR2VB,215,11,Individual,21:06.3,134.43,11814115,Eventellect,Archtics,5
5831,6/7/2021,64626,20PNR2VB,205,16,Individual,21:06.9,134.43,11814115,Eventellect,Archtics,19
5832,6/7/2021,64626,20PNR2VB,205,16,Individual,21:07.2,134.43,11814115,Eventellect,Archtics,22
5833,6/7/2021,64626,20PNR2VB,202,10,Individual,21:07.6,134.43,11814115,Eventellect,Archtics,8
5834,6/7/2021,64626,20PNR2VB,205,16,Individual,21:07.9,134.43,11814115,Eventellect,Archtics,24
5835,6/7/2021,64626,20PNR2VB,205,16,Individual,21:08.2,134.43,11814115,Eventellect,Archtics,5
5836,6/7/2021,64626,20PNR2VB,231,11,Individual,21:08.5,134.43,11814115,Eventellect,Archtics,3
5837,6/7/2021,64626,20PNR2VB,231,10,Individual,21:08.9,134.43,11814115,Eventellect,Archtics,5
5838,6/7/2021,64626,20PNR2VB,205,16,Individual,21:09.2,134.43,11814115,Eventellect,Archtics,7
5840,6/7/2021,64626,20PNR2VB,218,11,Individual,21:09.9,134.43,11814115,Eventellect,Archtics,13
5841,6/7/2021,64626,20PNR2VB,205,16,Individual,21:10.3,134.43,11814115,Eventellect,Archtics,12
5842,6/7/2021,64626,20PNR2VB,227,17,Individual,21:10.6,134.43,11814115,Eventellect,Archtics,14
5843,6/7/2021,64626,20PNR2VB,202,11,Individual,21:11.0,134.43,11814115,Eventellect,Archtics,16
5844,6/7/2021,64626,20PNR2VB,204,13,Individual,21:11.3,134.43,11814115,Eventellect,Archtics,7
5845,6/7/2021,64626,20PNR2VB,220,13,Individual,21:11.7,134.43,11814115,Eventellect,Archtics,8
5846,6/7/2021,64626,20PNR2VB,228,12,Individual,21:12.1,134.43,11814115,Eventellect,Archtics,12
5847,6/7/2021,64626,20PNR2VB,231,11,Individual,21:12.4,134.43,11814115,Eventellect,Archtics,5
5849,6/7/2021,64626,20PNR2VB,213,12,Individual,21:13.0,134.43,11814115,Eventellect,Archtics,12
5850,6/7/2021,64626,20PNR2VB,207,13,Individual,15:27.0,134.43,32134106,Eventellect,Archtics,15
5851,6/7/2021,64626,20PNR2VB,209,14,Individual,15:27.3,134.43,32134106,Eventellect,Archtics,11
5852,6/7/2021,64626,20PNR2VB,226,8,Individual,15:27.6,134.43,11814115,Eventellect,Archtics,20
5853,6/7/2021,64626,20PNR2VB,226,8,Individual,15:28.0,134.43,11814115,Eventellect,Archtics,23
5854,6/7/2021,64626,20PNR2VB,207,13,Individual,15:28.3,134.43,32134106,Eventellect,Archtics,21
5855,6/7/2021,64626,20PNR2VB,213,3,Individual,15:28.6,134.43,11814115,Eventellect,Archtics,3
5856,6/7/2021,64626,20PNR2VB,207,13,Individual,15:28.9,134.43,32134106,Eventellect,Archtics,7
5857,6/7/2021,64626,20PNR2VB,213,3,Individual,15:29.2,134.43,11814115,Eventellect,Archtics,6
5858,6/7/2021,64626,20PNR2VB,213,3,Individual,15:29.6,134.43,11814115,Eventellect,Archtics,9
5859,6/7/2021,64626,20PNR2VB,213,3,Individual,15:29.9,134.43,11814115,Eventellect,Archtics,11
5861,6/7/2021,64626,20PNR2VB,213,3,Individual,15:30.6,134.43,11814115,Eventellect,Archtics,14
5862,6/7/2021,64626,20PNR2VB,213,3,Individual,15:31.0,134.43,11814115,Eventellect,Archtics,16
5863,6/7/2021,64626,20PNR2VB,229,3,Individual,15:31.3,134.43,11814115,Eventellect,Archtics,6
5864,6/7/2021,64626,20PNR2VB,229,3,Individual,15:31.7,134.43,11814115,Eventellect,Archtics,8
5865,6/7/2021,64626,20PNR2VB,223,12,Full Strip,55:23.2,175,31673700,Internal,Archtics,21
5866,6/5/2021,64625,20PNR2VA,223,12,Full Strip,55:23.2,175,31673700,Internal,Archtics,21
5867,6/5/2021,64625,20PNR2VA,7,18,Full Strip,00:04.5,445,14002031,Internal,Archtics,12
5869,6/7/2021,64626,20PNR2VB,7,18,Full Strip,00:04.5,445,14002031,Internal,Archtics,13
5872,6/5/2021,64625,20PNR2VA,7,18,Full Strip,59:43.8,445,31656706,Internal,Archtics,17
5873,6/7/2021,64626,20PNR2VB,223,17,Full Strip,28:45.3,160,31687757,Internal,Archtics,16
5874,6/5/2021,64625,20PNR2VA,223,17,Full Strip,28:45.3,160,31687757,Internal,Archtics,16
5875,6/5/2021,64625,20PNR2VA,1,13,Full Strip,53:44.1,325,26805424,Internal,Archtics,12
5876,6/7/2021,64626,20PNR2VB,1,13,Full Strip,53:44.1,325,26805424,Internal,Archtics,10
5877,6/5/2021,64625,20PNR2VA,28,14,Full Strip,56:11.8,345,14423119,Internal,Archtics,5
5879,6/7/2021,64626,20PNR2VB,225,14,Full Strip,29:45.2,175,12902240,Internal,Archtics,7
5880,6/7/2021,64626,20PNR2VB,10,19,Full Strip,39:49.9,345,10749176,Internal,Archtics,3
5881,6/5/2021,64625,20PNR2VA,10,19,Full Strip,39:49.9,345,10749176,Internal,Archtics,3
5883,6/7/2021,64626,20PNR2VB,222,1,Full Strip,38:31.9,220,5511714,Internal,Archtics,7
5884,6/5/2021,64625,20PNR2VA,222,1,Full Strip,38:31.9,220,5511714,Internal,Archtics,7
5885,6/7/2021,64626,20PNR2VB,10,19,Full Strip,39:49.9,345,10749176,Internal,Archtics,1
5886,6/7/2021,64626,20PNR2VB,223,17,Full Strip,34:32.1,160,10758912,Internal,Archtics,2
5887,6/5/2021,64625,20PNR2VA,223,17,Full Strip,34:32.1,160,10758912,Internal,Archtics,2
5888,6/7/2021,64626,20PNR2VB,222,17,Full Strip,40:05.1,150,22559850,Internal,Archtics,19
5889,6/5/2021,64625,20PNR2VA,222,17,Full Strip,40:05.1,150,22559850,Internal,Archtics,19
5891,6/7/2021,64626,20PNR2VB,222,9,Full Strip,57:36.8,160,16918339,Internal,Archtics,21
5892,6/5/2021,64625,20PNR2VA,222,9,Full Strip,57:36.8,160,16918339,Internal,Archtics,20
5893,6/7/2021,64626,20PNR2VB,28,11,Full Strip,46:43.4,370,18269481,Internal,Archtics,1
5894,6/5/2021,64625,20PNR2VA,28,11,Full Strip,46:43.4,370,18269481,Internal,Archtics,1
5895,6/7/2021,64626,20PNR2VB,222,16,Full Strip,29:08.6,150,22015336,Internal,Archtics,10
5896,6/5/2021,64625,20PNR2VA,222,16,Full Strip,29:08.6,150,22015336,Internal,Archtics,10
5897,6/7/2021,64626,20PNR2VB,222,16,Full Strip,29:08.6,150,22015336,Internal,Archtics,8
5899,6/5/2021,64625,20PNR2VA,222,17,Full Strip,40:05.1,150,22559850,Internal,Archtics,21
5900,6/7/2021,64626,20PNR2VB,225,21,Full Strip,22:27.1,160,26552729,Internal,Archtics,10
5901,6/7/2021,64626,20PNR2VB,225,21,Full Strip,21:26.5,160,21257919,Internal,Archtics,18
5902,6/5/2021,64625,20PNR2VA,225,21,Full Strip,21:26.5,160,21257919,Internal,Archtics,18
5903,6/7/2021,64626,20PNR2VB,225,21,Full Strip,21:26.5,160,21257919,Internal,Archtics,16
5904,6/7/2021,64626,20PNR2VB,24,18,Full Strip,03:17.8,500,12566392,Internal,Archtics,15
5905,6/5/2021,64625,20PNR2VA,222,11,Full Strip,55:36.3,160,17859546,Internal,Archtics,19
5906,6/7/2021,64626,20PNR2VB,222,11,Full Strip,55:36.3,160,17859546,Internal,Archtics,19
5907,6/5/2021,64625,20PNR2VA,122,6,Full Strip,43:56.2,295,18456582,Internal,Archtics,5
5908,6/7/2021,64626,20PNR2VB,122,6,Full Strip,43:56.2,295,18456582,Internal,Archtics,5
5909,6/7/2021,64626,20PNR2VB,7,20,Full Strip,24:34.2,445,199091,Internal,Archtics,17
5910,6/5/2021,64625,20PNR2VA,7,20,Full Strip,24:34.2,445,199091,Internal,Archtics,17
5913,6/5/2021,64625,20PNR2VA,28,10,Full Strip,22:25.8,370,6753702,Internal,Archtics,3
5914,6/7/2021,64626,20PNR2VB,6,17,Full Strip,16:32.7,370,609981,Internal,Archtics,5
5916,6/7/2021,64626,20PNR2VB,6,17,Full Strip,16:32.7,370,609981,Internal,Archtics,7
5917,6/5/2021,64625,20PNR2VA,6,17,Full Strip,16:32.7,370,609981,Internal,Archtics,6
5918,6/7/2021,64626,20PNR2VB,12,11,Full Strip,10:30.4,370,516518,Internal,Archtics,4
5919,6/5/2021,64625,20PNR2VA,12,11,Full Strip,10:30.4,370,516518,Internal,Archtics,4
5920,6/7/2021,64626,20PNR2VB,222,1,Full Strip,25:37.8,220,31673643,Internal,Archtics,19
5921,6/5/2021,64625,20PNR2VA,222,1,Full Strip,25:37.8,220,31673643,Internal,Archtics,19
5922,6/7/2021,64626,20PNR2VB,222,1,Full Strip,25:37.8,220,31673643,Internal,Archtics,21
5923,6/5/2021,64625,20PNR2VA,222,1,Full Strip,25:37.8,220,31673643,Internal,Archtics,21
5924,6/7/2021,64626,20PNR2VB,222,16,Full Strip,26:10.5,150,28086637,Internal,Archtics,17
5925,6/5/2021,64625,20PNR2VA,222,16,Full Strip,26:10.5,150,28086637,Internal,Archtics,16
5927,6/7/2021,64626,20PNR2VB,223,18,Full Strip,29:18.8,160,4511030,Internal,Archtics,11
5928,6/7/2021,64626,20PNR2VB,223,18,Full Strip,29:18.8,160,4511030,Internal,Archtics,13
5929,6/5/2021,64625,20PNR2VA,223,18,Full Strip,29:18.8,160,4511030,Internal,Archtics,13
5930,6/7/2021,64626,20PNR2VB,222,9,Full Strip,29:13.9,160,11926659,Internal,Archtics,23
5931,6/5/2021,64625,20PNR2VA,222,9,Full Strip,29:13.9,160,11926659,Internal,Archtics,23
5932,6/7/2021,64626,20PNR2VB,222,15,Full Strip,18:50.8,150,31626318,Internal,Archtics,15
5933,6/5/2021,64625,20PNR2VA,222,15,Full Strip,18:50.8,150,31626318,Internal,Archtics,15
5934,6/7/2021,64626,20PNR2VB,222,15,Full Strip,11:36.1,150,13740213,Internal,Archtics,23
5935,6/5/2021,64625,20PNR2VA,222,15,Full Strip,11:36.1,150,13740213,Internal,Archtics,23
5936,6/5/2021,64625,20PNR2VA,223,12,Full Strip,57:56.3,175,30305912,Internal,Archtics,18
5937,6/7/2021,64626,20PNR2VB,223,12,Full Strip,57:56.3,175,30305912,Internal,Archtics,17
5939,6/7/2021,64626,20PNR2VB,223,12,Full Strip,57:56.3,175,30305912,Internal,Archtics,19
5945,6/7/2021,64626,20PNR2VB,7,16,Full Strip,03:19.9,480,338608,Internal,Archtics,15
5946,6/5/2021,64625,20PNR2VA,7,16,Full Strip,03:19.9,480,338608,Internal,Archtics,15
5947,6/7/2021,64626,20PNR2VB,223,20,Full Strip,32:11.3,160,14706976,Internal,Archtics,21
5948,6/5/2021,64625,20PNR2VA,223,20,Full Strip,32:11.3,160,14706976,Internal,Archtics,21
5949,6/7/2021,64626,20PNR2VB,222,15,Full Strip,26:47.1,150,31626397,Internal,Archtics,7
5950,6/5/2021,64625,20PNR2VA,222,15,Full Strip,26:47.1,150,31626397,Internal,Archtics,7
5951,6/7/2021,64626,20PNR2VB,223,18,Full Strip,21:34.1,160,21511694,Internal,Archtics,21
5952,6/5/2021,64625,20PNR2VA,223,18,Full Strip,21:34.1,160,21511694,Internal,Archtics,21
5953,6/5/2021,64625,20PNR2VA,1,20,Full Strip,44:31.3,280,18577919,Internal,Archtics,21
5957,6/7/2021,64626,20PNR2VB,1,20,Full Strip,46:43.1,280,13980223,Internal,Archtics,18
5958,6/5/2021,64625,20PNR2VA,1,20,Full Strip,46:43.1,280,13980223,Internal,Archtics,16
5959,6/5/2021,64625,20PNR2VA,1,20,Full Strip,46:43.1,280,13980223,Internal,Archtics,18
5960,6/7/2021,64626,20PNR2VB,15,17,Full Strip,42:02.0,315,31656647,Internal,Archtics,11
5961,6/7/2021,64626,20PNR2VB,15,17,Full Strip,42:02.0,315,31656647,Internal,Archtics,9
5962,6/5/2021,64625,20PNR2VA,15,17,Full Strip,42:02.0,315,31656647,Internal,Archtics,11
5963,6/7/2021,64626,20PNR2VB,15,17,Full Strip,40:44.8,315,31686055,Internal,Archtics,7
5964,6/5/2021,64625,20PNR2VA,15,17,Full Strip,40:44.8,315,31686055,Internal,Archtics,6
5968,6/5/2021,64625,20PNR2VA,223,20,Full Strip,38:23.3,160,18367736,Internal,Archtics,9
5969,6/7/2021,64626,20PNR2VB,7,18,Full Strip,59:43.8,445,31656706,Internal,Archtics,17
5970,6/5/2021,64625,20PNR2VA,7,18,Full Strip,59:43.8,445,31656706,Internal,Archtics,15
5971,6/7/2021,64626,20PNR2VB,25,6,Full Strip,49:15.7,745,13978272,Internal,Archtics,10
5972,6/5/2021,64625,20PNR2VA,25,6,Full Strip,49:15.7,745,13978272,Internal,Archtics,10
5976,6/7/2021,64626,20PNR2VB,25,6,Full Strip,48:24.1,745,31678137,Internal,Archtics,5
5978,6/5/2021,64625,20PNR2VA,25,6,Full Strip,48:24.1,745,31678137,Internal,Archtics,5
5980,6/7/2021,64626,20PNR2VB,1,20,Full Strip,44:31.3,280,18577919,Internal,Archtics,22
5981,6/7/2021,64626,20PNR2VB,223,20,Full Strip,32:53.5,160,14017228,Internal,Archtics,17
5982,6/5/2021,64625,20PNR2VA,223,20,Full Strip,32:53.5,160,14017228,Internal,Archtics,15
5983,6/7/2021,64626,20PNR2VB,223,20,Full Strip,32:11.3,160,14706976,Internal,Archtics,19
5984,6/7/2021,64626,20PNR2VB,223,19,Full Strip,32:16.8,160,14565276,Internal,Archtics,10
5985,6/5/2021,64625,20PNR2VA,223,19,Full Strip,32:16.8,160,14565276,Internal,Archtics,9
5986,6/7/2021,64626,20PNR2VB,222,5,Full Strip,33:55.8,175,30685107,Internal,Archtics,12
5987,6/5/2021,64625,20PNR2VA,222,5,Full Strip,33:55.8,175,30685107,Internal,Archtics,12
5992,6/7/2021,64626,20PNR2VB,223,20,Full Strip,38:23.3,160,18367736,Internal,Archtics,11
5993,6/5/2021,64625,20PNR2VA,223,20,Full Strip,38:23.3,160,18367736,Internal,Archtics,11
5994,6/7/2021,64626,20PNR2VB,223,20,Full Strip,36:02.1,160,31698271,Internal,Archtics,6
5997,6/5/2021,64625,20PNR2VA,223,20,Full Strip,36:02.1,160,31698271,Internal,Archtics,6
5999,6/5/2021,64625,20PNR2VA,223,20,Full Strip,36:34.4,160,13983665,Internal,Archtics,1
6000,6/7/2021,64626,20PNR2VB,223,20,Full Strip,36:34.4,160,13983665,Internal,Archtics,3
6002,6/5/2021,64625,20PNR2VA,223,20,Full Strip,32:53.5,160,14017228,Internal,Archtics,17
6003,6/7/2021,64626,20PNR2VB,8,13,Full Strip,50:44.9,625,17835396,Internal,Archtics,1
6004,6/5/2021,64625,20PNR2VA,8,13,Full Strip,50:44.9,625,17835396,Internal,Archtics,3
6005,6/7/2021,64626,20PNR2VB,6,8,Full Strip,11:54.0,500,11108230,Internal,Archtics,5
6006,6/5/2021,64625,20PNR2VA,6,8,Full Strip,11:54.0,500,11108230,Internal,Archtics,5
6008,6/5/2021,64625,20PNR2VA,VIP25,4,Full Strip,29:13.9,810,12621433,Internal,Archtics,8
6009,6/7/2021,64626,20PNR2VB,VIP25,4,Full Strip,29:13.9,810,12621433,Internal,Archtics,10
6012,6/5/2021,64625,20PNR2VA,25,6,Full Strip,07:54.2,745,11916245,Internal,Archtics,3
6014,6/7/2021,64626,20PNR2VB,VIP24,3,Full Strip,30:04.1,1445,23792218,Internal,Archtics,1
6015,6/5/2021,64625,20PNR2VA,VIP24,3,Full Strip,30:04.1,1445,23792218,Internal,Archtics,1
6016,6/7/2021,64626,20PNR2VB,7,7,Full Strip,08:45.6,1295,1802237,Internal,Archtics,7
6017,6/5/2021,64625,20PNR2VA,7,7,Full Strip,08:45.6,1295,1802237,Internal,Archtics,7
6018,6/7/2021,64626,20PNR2VB,24,7,Full Strip,53:30.5,780,31673632,Internal,Archtics,4
6021,6/5/2021,64625,20PNR2VA,24,7,Full Strip,53:30.5,780,31673632,Internal,Archtics,5
6023,6/5/2021,64625,20PNR2VA,7,16,Full Strip,51:05.3,480,17209031,Internal,Archtics,13
6025,6/7/2021,64626,20PNR2VB,8,13,Full Strip,50:44.9,625,17835396,Internal,Archtics,3
6026,6/5/2021,64625,20PNR2VA,8,13,Full Strip,50:44.9,625,17835396,Internal,Archtics,1
6027,6/7/2021,64626,20PNR2VB,7,7,Full Strip,33:48.3,1295,27681900,Internal,Archtics,3
6028,6/5/2021,64625,20PNR2VA,7,7,Full Strip,33:48.3,1295,27681900,Internal,Archtics,3
6029,6/7/2021,64626,20PNR2VB,7,7,Full Strip,33:48.3,1295,27681900,Internal,Archtics,1
6030,6/5/2021,64625,20PNR2VA,7,7,Full Strip,33:48.3,1295,27681900,Internal,Archtics,1
6031,6/5/2021,64625,20PNR2VA,223,8,Full Strip,54:56.1,200,28276683,Internal,Archtics,21
6032,6/5/2021,64625,20PNR2VA,222,18,Full Strip,56:50.8,150,28108142,Internal,Archtics,8
6033,6/7/2021,64626,20PNR2VB,222,18,Full Strip,56:50.8,150,28108142,Internal,Archtics,8
6034,6/7/2021,64626,20PNR2VB,24,18,Full Strip,07:39.9,500,31656181,Internal,Archtics,8
6035,6/5/2021,64625,20PNR2VA,24,18,Full Strip,07:39.9,500,31656181,Internal,Archtics,8
6036,6/5/2021,64625,20PNR2VA,VIP25,4,Full Strip,37:12.6,810,5695274,Internal,Archtics,3
6038,6/7/2021,64626,20PNR2VB,VIP25,4,Full Strip,37:12.6,810,5695274,Internal,Archtics,1
6040,6/5/2021,64625,20PNR2VA,VIP25,4,Full Strip,37:12.6,810,5695274,Internal,Archtics,1
6041,6/7/2021,64626,20PNR2VB,7,16,Full Strip,31:50.8,480,20612341,Internal,Archtics,17
6042,6/5/2021,64625,20PNR2VA,7,16,Full Strip,31:50.8,480,20612341,Internal,Archtics,17
6043,6/7/2021,64626,20PNR2VB,7,9,Full Strip,25:45.1,625,102799,Internal,Archtics,15
6044,6/5/2021,64625,20PNR2VA,7,9,Full Strip,25:45.1,625,102799,Internal,Archtics,15
6045,6/7/2021,64626,20PNR2VB,FLR24,AA,Full Strip,23:44.5,7315,26377043,Internal,Archtics,47
